date,n_headlines,summary
2024-07-27,10,"**Revenue:** Revenue up 0.5%, slightly bullish.  
**Ownership Changes:** Multiple firms increased holdings (Llc +360.3%, Raymond James +38.1%, Assenagon +85.8%, Mackenzie +3.4%), while one firm decreased (-3.4%). Net bullish.  
**Stock Performance:** Stock up 4.8%, bullish.  
**Analyst Predictions:** Analysts predict 5.4 EPS for the year, neutral.  
**Position Size:** System has a $917,000 position, neutral.  
**Opening Price:** Stock opened at $150.09, neutral."
2024-07-30,1,"MYRG opened at $143.50, down $0.11. 

**Bullish Evidence:** None.

**Bearish Evidence:** 
- MYRG opened lower, indicating slight selling pressure.

**Net Tilt:** Bearish.

No conflicting signals; the opening price drop is the sole trading-relevant signal."
2024-07-31,19,"**Earnings:** MYR Group reported Q2 GAAP EPS of $(0.91), missing the consensus of $1.13, indicating **bearish** sentiment. Net loss for Q2 was $15.3 million, while consolidated gross profit decreased to $127.1 million YTD. However, H1 net income was $3.7 million, showing some **positive** trend.

**Revenue & Expenses:** Quarterly revenue rose by 0.5% to $828.9 million, but SG&A expenses increased to $124.1 million, signaling **mixed** performance.

**Ownership Changes:** Daiwa Securities and Quest Partners initiated stakes worth $29k and $60k respectively, indicating **bullish** interest from new investors.

**Analyst Actions & Guidance:** No specific analyst upgrades/downgrades noted. Analysts predict EPS of 5.4 for the current year, with no change in ratings or price targets observed.

**Net Tilt:** **Bullish/Bearish Mixed** due to conflicting signals from earnings miss vs. new investor interest."
2024-08-01,9,"**Bullish Signals:**
- RSI Alert: MYR Group is now oversold (Evidence: Relative Strength Index indicates oversold territory).
- Technical View: MYR Group entered oversold territory (Evidence: Stock technical analysis).

**Bearish Signals:**
- Price Target Downgraded: Baird lowered MYR Group’s price target to $143 from $170 (Evidence: Analyst downgrade).
- Revenue Miss: Q2 sales were USD 828.89M vs. USD 888.62M consensus (Evidence: Revenue below expectations).
- Pretax Earnings Miss: Q2 pre-tax profit was USD 25.54M vs. USD 27.19M consensus (Evidence: Below expected earnings).
- EBIT Miss: Q2 EBIT was USD 26.49M vs. USD 27.72M consensus (Evidence: Below expected EBIT).
- MYR Group stock hit 52-week low (Evidence: Market performance).

**Net Tilt:** Bearish due to multiple earnings and revenue misses alongside analyst downgrades."
2024-08-02,11,"**Earnings Below Expectations:** MYR Group reported Q2 EPS of $1.33, missing estimates. Shares fell 22.4% to $125.00.

**Institutional Ownership Mixed:** Raymond James increased holdings by 38.1%, while O Shaughnessy Asset Management sold shares. Vanguard maintained a significant holding.

**Analyst Action:** Stifel Nicolaus downgraded MYR Group, cutting the price target slightly from $185.00 to $184.00.

**Net Tilt:** Bearish due to earnings miss and share price drop, despite some positive institutional activity."
2024-08-03,7,"**Ownership Increase:** Bullish. Trillium Asset Management LLC increased holdings by 60.3%, Trexquant Investment LP acquired a new position worth $1.017M, Capital World Investors acquired a new position worth $20.781M, and Td Asset Management Inc. increased its position by 10.4%.

**Price Target Downgrade:** Bearish. MYRG’s price target was cut to $143.00.

**Stock Performance:** Bearish. MYRG traded as low as $103.12 and closed at $104.66, opening at $99.50 on Thursday.

**Net Tilt:** Mixed signals with significant institutional buying but a price target downgrade, indicating uncertainty."
2024-08-04,13,"**Revenue Decline and Miss:** MYR Group reported Q2 revenue of $828.89M, missing the consensus estimate of $876.07M, marking a 6.7% decline YoY and a $60M drop QoQ. **Bearish.**

**Institutional Ownership Shifts:** Daiwa Securities, Mackenzie Financial, and Zurcher Kantonalbank increased stakes, while Janus Henderson reduced its holding by 2.9%. **Mixed, slightly Bullish.**

**Analyst Actions & Guidance:** No specific analyst upgrades or downgrades noted. EPS guidance for FY2024 is anticipated at $5.40. **Neutral.**

**Conference Call:** Held on Aug 1, 2024, provided further details on Q2 performance. **Neutral.**

**Net Tilt:** Mixed, leaning slightly Bearish due to revenue miss and decline."
2024-08-05,6,"**Earnings Miss:** MYR Group reported Q2 pre-tax income of -$22.14M vs. consensus of $25.19M and net profit of -$15.28M vs. consensus of $17.89M, both significantly below expectations (Bearish).

**Price Target Downgrades:** Stifel downgraded MYR Group’s price target to $119 from $172 (Bearish). Robert W. Baird also lowered their target to $143 from $170 (Bearish).

**Ownership Increase:** A significant shareholder increased holdings by 23.7% in Q1 (Bullish).

**Stock Performance:** MYR Group stock fell 5.6% (Bearish).

**Net Tilt:** Strongly Bearish due to earnings miss and multiple price target downgrades."
2024-08-07,1,"**Ownership Increase:** Td Asset Management Inc increased its stake in MYR Group by 10.4% in Q2. **Bullish** as institutional support grows, potentially signaling confidence in the company’s prospects.

**Net Tilt:** Bullish due to increased institutional ownership."
2024-08-08,3,"**Ownership Changes:**  
- **Bullish:** Daiwa Securities Group Inc. bought a new stake in MYRG in Q4.  
- **Bearish:** California State Teachers Retirement System sold shares.

**Revenue Performance:**  
- **Bearish:** MYRG reported a 6.7% decline in revenue.

**Net Tilt:** Bearish due to revenue decline and net selling pressure despite institutional interest."
2024-08-09,9,"**Price Target Downgrades:** Stifel Nicolaus downgraded MYRG’s price target to $119.00 from $172.00; Robert W. Baird lowered it to $143.00 from $170.00. **Bullish:** Vanguard, Capital World Investors, Swedbank AB, and Victory Capital Management increased their stakes. **Bearish:** Llc reduced its position by 18.6%. **Neutral:** Llc maintained a $66,000 position. **Earnings Forecast:** Analysts predict FY EPS of 5.4. **Net Tilt:** Mixed, with significant bearish analyst downgrades but substantial institutional buying."
2024-08-10,5,"**Ownership Changes:** 
- **Bullish:** Ltd increased holdings by 23.7%. 
- **Bearish:** Comerica Bank reduced holdings.

**Revenue Performance:**
- **Bearish:** Revenue of $828.89M missed consensus estimate of $876.07M.

**Stock Price Movement:**
- **Bearish:** MYRG fell $3.50 to $100.18.

**Net Tilt:** Bearish due to revenue miss and stock price decline, despite ownership increase by one entity."
2024-08-13,3,"**Insider Trading Activity:**  
- **Bullish:** CFO Kelly Huntington acquired shares, indicating confidence in the company’s future prospects.  
- **Bearish:** An insider sold shares, suggesting potential concerns or a need for liquidity.  

**Stock Price:**  
- **Neutral:** MYRG's stock was trading at $99.51, showing no significant movement.

**Net Tilt:** Mixed signals from insider activity; no clear directional bias from stock price."
2024-08-19,12,"**Price Target Downgrade:** Stifel Nicolaus downgraded MYRG’s price target from $172.00 to $119.00 (Bearish).

**Revenue Miss:** QTR revenue of $828.89M missed estimates of $876.07M (Bearish).

**Institutional Ownership Increase:** Multiple institutions including Assenagon Asset Management, Vanguard, Capital World Investors, Swedbank, Charles Schwab, Daiwa Securities, and another unnamed firm increased holdings or initiated positions (Bullish).

**Stock Performance:** MYRG stock down 0.7% (Bearish).

**EPS Guidance:** Analysts predict FY EPS of 5.4 (Neutral).

**Net Tilt:** Mixed signals with institutional buying offsetting revenue miss and downgrade."
2024-08-31,9,"**Price Target Downgrades:** Stifel Nicolaus downgraded MYR Group’s target price from $172.00 to $119.00; Robert W. Baird cut their target from $170.00 to $143.00. **Bullish:** MYR Group reported EPS of $1.33, beating estimates. **Mixed Ownership Activity:** Multiple institutions increased stakes (Vanguard, Swedbank, Victory Capital, Charles Schwab), while Principal Financial reduced by 30.5%. **Analyst Forecast:** EPS forecast for FY is 5.4. **Net Tilt:** Bearish due to significant PT downgrades, offset by EPS beat and mixed ownership activity."
2024-09-01,6,"**Ownership Increase:** Bullish. Llc increased its stake by 360.3%, and Quest Partners LLC initiated a new position valued at $60,000.

**Revenue Miss:** Bearish. Q1 revenue was $828.89M vs. consensus of $876.07M, missing estimates.

**Analyst Estimates:** Neutral. Analysts expect FY EPS of 3.11.

**Net Tilt:** Mixed signals with significant ownership increase but revenue miss."
2024-09-02,7,"**Ownership Changes:** Bullish - Capital World Investors increased its position by 578.4%, Artisan Partners Limited Partnership purchased a new stake valued at $15.659M, and Townsend & Associates Inc. boosted holdings by 89.5%. Assenagon Asset Management S.A. also acquired a new stake worth $5.163M. However, Allspring Global Investments Holdings LLC and System sold shares, indicating mixed sentiment.

**Revenue Performance:** Bearish - Revenue declined by 6.7% YoY."
2024-09-03,1,"**Analyst Downgrade:** Myr Group (MYRG) was downgraded to ""Sell"" by StockNews.com, with a new price target of $0.98. **Direction:** Bearish. **Evidence:** Analyst downgrade indicates negative outlook on the stock.

**Net Tilt:** Bearish."
2024-09-04,4,"**Price Target Downgrade:** Stifel Nicolaus downgraded MYR Group, reducing the target price from $172.00 to $119.00 (Bearish).

**Ownership Increase:** Algert Global LLC increased holdings by 29.8% in Q2 (Bullish).

**Stock Performance:** MYR Group stock traded down 6.6% (Bearish).

**Opening Price:** Stock opened at $94.19 on Monday (Neutral).

**Net Tilt:** Mixed signals with significant bearish pressure from the downgrade and recent performance, countered by bullish institutional buying. Overall, **NET TILT: Bearish**."
2024-09-07,9,"**Analyst Downgrades:** Stocknews.com downgraded MYR Group to ""sell"" from ""hold."" Stifel Nicolaus lowered the price target from $172.00 to $119.00. **Bullish:** Multiple institutions increased holdings, including Vanguard (+0.4%), Capital World Investors (+578.4%), Swedbank AB (+$51.45M), Charles Schwab (+0.4%), and Thornburg Investment Management (+15.7%). **Net Tilt:** Bearish due to analyst downgrades and price target reduction, despite institutional buying."
2024-09-10,3,"**Ownership Increase:** Algert Global LLC increased holdings in MYR Group by 29.8% in Q2 (Bullish).

**Stock Performance:** MYR Group stock gained 1.1% today (Bullish).

**Earnings Estimate:** Analysts predict EPS of 3.11 for the current fiscal year (Neutral).

**Net Tilt:** Bullish due to significant ownership increase and positive stock movement, despite neutral earnings estimate."
2024-09-11,8,"**Price Target Downgrades:** Stifel Nicolaus downgraded MYRG’s price target to $119.00 from $172.00 (Bearish). Robert W. Baird lowered their target from $170.00 to $143.00 (Bearish).

**Rating Upgrade:** StockNews.com upgraded MYRG’s stock rating (Bullish).

**Ownership Increases:** Multiple institutions increased holdings: Vanguard, Capital World Investors, Swedbank AB, Charles Schwab, and Millennium Management (Bullish).

**Net Tilt:** Mixed signals with significant bearish downgrades offset by bullish rating upgrade and ownership increases."
2024-09-14,5,"**Ownership Increase:** Llc and System increased their stakes in MYR Group by 0.9% and 1.2%, respectively (Bullish).

**Revenue Decline:** MYR Group reported Q2 revenue down 6.7% YoY (Bearish).

**Stock Price:** Shares opened at $98.19 (Neutral).

**Earnings Guidance:** Analysts predict FY EPS of 0.91 (Neutral).

**Net Tilt:** Mixed signals with ownership increases offsetting revenue decline."
2024-09-16,14,"**Bullish Signals:**
- **Analyst Upgrade:** Stocknews.com upgraded MYRG from ""Sell"" to ""Hold.""
- **Institutional Ownership Growth:** Multiple institutions increased stakes, including Td Asset Management (+10.4%), Quest Partners ($60k new stake), Vanguard (+0.4%), Capital World Investors (+578.4%), Swedbank, and Thornburg Investment Management (+15.7%).

**Bearish Signals:**
- **Price Target Downgrades:** Stifel Nicolaus downgraded PT from $172 to $119; Robert W. Baird from $170 to $143.
- **Revenue Miss:** QTR revenue of $828.89M vs. expectations of $876.07M.
- **Institutional Sale:** Federated Hermes sold shares.

**Net Tilt:** Bearish due to significant price target downgrades and revenue miss outweighing ownership increases."
2024-09-18,5,"**Analyst Downgrade:** StockNews.com downgraded MYRG to Sell (bearish).

**Ownership Increases:** Two entities increased their stakes: one lifted by 23.7% in Q1, another boosted by 21.9% in Q2 (mixed).

**Price Movement:** Traded as low as $97.94, closed at $97.99 (bearish).

**Earnings Estimate:** Analysts forecast EPS of 0.91 for the current year (neutral).

**Net Tilt:** Bearish due to analyst downgrade and price decline, but mixed ownership signals provide some support."
2024-09-19,9,"**Analyst Ratings:** Bearish - Stocknews.com downgraded MYR Group to ""sell"" from ""hold""; Stifel Nicolaus lowered price target from $172.00 to $119.00. Neutral - Goldman Sachs maintained ""buy"" but reduced price target.

**Ownership Changes:** Mixed - Charles Schwab, Janney Montgomery Scott, Dynamic Technology Lab, and Trexquant increased holdings. American Century Companies sold shares.

**Price Action:** MYR Group opened at $97.88 on Thursday.

**Net Tilt:** Bearish due to analyst downgrades and mixed ownership signals."
2024-09-20,9,"**Net Tilt: Bearish**

**Analyst Actions & Price Targets:**
- **Bearish:** Stocknews.com downgraded MYR Group from Hold to Sell.
- **Bearish:** Goldman Sachs lowered price target from $182.00 to $124.00.
- **Bearish:** Robert W. Baird cut target price from $170.00 to $143.00.

**Revenue Performance:**
- **Bearish:** Q4 revenue down 6.7%.

**Ownership Changes:**
- **Bullish:** Algert Global LLC increased holdings by 29.8%.
- **Bullish:** Quest Partners LLC initiated a new position.
- **Bullish:** Assetmark Inc. increased holdings by 11.9%.

**Price Movement:**
- **Neutral:** Stock gained 4.7% despite negative signals.

**Net Tilt:** Conflicting signals but overall bearish due to multiple downgrades and lower targets."
2024-09-21,6,"**Ownership Changes:** 
- **Bullish:** Llc increased holdings by 0.9% in Q1, System increased stake by 1.2% in Q2.
- **Bearish:** Llc sold 667 shares.

**Revenue Performance:**
- **Bearish:** Revenue of $828.89M missed expectations of $876.07M.

**Stock Price:**
- **Bearish:** MYRG stock down 0.8%.

**Earnings Guidance:**
- **Neutral:** Analysts expect EPS of 0.91 for FY.

**Net Tilt:** Bearish due to revenue miss and stock decline, offset slightly by ownership increases."
2024-09-22,4,"**Price Target Downgrade:** Stifel Nicolaus downgraded MYR Group, cutting the price target from $172.00 to $119.00 (Bearish).

**Ownership Increases:** 
- Capital World Investors acquired a new stake.
- Trillium Asset Management LLC increased holdings by 60.3% in Q1.
- Hutchinson increased position by 2.6% in Q1 (Bullish).

**Net Tilt:** Mixed signals with significant bearish downgrade offset by multiple bullish ownership increases."
2024-09-24,3,"**Analyst Downgrades and Price Target Cuts:** Stocknews.com downgraded MYR Group from ""hold"" to ""sell,"" while Goldman Sachs cut their price target from $182.00 to $124.00. **Bullish:** Quest Partners LLC bought a new stake worth $60,000 in MYR Group in Q4. **Net Tilt:** Bearish due to significant analyst downgrades and price target cuts outweighing the modest bullish ownership increase."
2024-09-26,14,"**Price Target Downgrades:** Stifel Nicolaus downgraded MYRG’s price target from $172.00 to $119.00; Robert W. Baird lowered it from $170.00 to $143.00 (Bearish).

**Ownership Increases:** Multiple institutions and investors increased stakes in MYRG, including Artisan Partners, Capital World Investors, Assenagon Asset Management, Trexquant Investment LP, Assetmark Inc., Hutchinson, System, Public Sector Pension Investment Board, Fred Alger Management LLC, and another LLC (Bullish).

**Earnings Estimate:** Analysts predict EPS of 0.91 for the current fiscal year (Neutral).

**Net Tilt:** Mixed signals with significant institutional buying offsetting bearish analyst downgrades."
2024-09-27,9,"**Analyst Downgrades & Price Target Cut:** Stocknews.com downgraded MYR Group from ""hold"" to ""sell,"" while Goldman Sachs cut the target price from $182.00 to $124.00 (bearish).

**Ownership Activity:** Multiple institutions increased holdings (Janney Montgomery Scott, System, Trillium Asset Management, Capital World Investors), but Dimensional Fund Advisors sold shares (mixed).

**Price Movement:** MYR Group stock gained 3.2% (bullish).

**Net Tilt:** Mixed signals with analyst downgrades and price cuts offset by institutional buying and recent stock gains."
2024-09-28,8,"**Ownership Trends:** Bullish. Quest Partners, Swedbank AB, and Millennium Management increased their stakes, with Swedbank AB buying a new position worth $51.45M. Vanguard also slightly increased its holdings. However, Colorado sold 179 shares, showing some bearish sentiment.

**Stock Price:** Neutral. MYRG opened at $102.75 on Friday, unchanged from previous close.

**Net Tilt:** Bullish due to significant institutional buying outweighing minor selling."
2024-09-29,3,"**Ownership Increase and Stake Acquisition:** Bullish. Driehaus Capital Management LLC acquired shares, and an existing investor increased their stake by 23.7%.  
**Revenue Decline:** Bearish. Revenue fell 6.7% YoY.  

**Net Tilt:** Mixed signals with bullish ownership trends but bearish revenue performance."
2024-09-30,2,"**Acquisition Activity:** MYR Group Inc. acquired 2,971 shares, signaling internal confidence (bullish).

**Earnings Estimate:** Analysts forecast EPS of 0.91 for the current year (neutral).

**Net Tilt:** Neutral."
2024-10-02,7,"**Analyst Ratings & Price Targets:** Stocknews.com downgraded MYR Group to ""sell"" from ""hold."" Stifel Nicolaus lowered the price target from $172.00 to $119.00. **Bullish:** Trillium Asset Management LLC increased holdings by 60.3%, while Capital World Investors and Quadrature Capital Ltd acquired new stakes. **Bearish:** Analyst downgrades and price target reductions indicate negative sentiment. **Net Tilt:** Bearish due to significant analyst downgrades outweighing ownership increases."
2024-10-03,7,"**Price Target Downgrade:** Goldman Sachs downgraded MYR Group’s price target from $182.00 to $124.00, **bearish**.

**Ownership Changes:** Assenagon Asset Management, Capital World Investors, and Swedbank increased stakes, while Sei Investments decreased stake by 6.3%, **mixed**.

**Revenue Miss:** Q2 revenue was $828.89M vs. expectations of $876.07M, **bearish**.

**Net Tilt:** **Bearish**, with significant analyst downgrade and revenue miss outweighing positive ownership increases."
2024-10-04,7,"**Price Target Downgrade:** Robert W. Baird downgraded MYRG’s price target from $170.00 to $143.00 (Bearish).

**Ownership Increase:** Llc increased its stake by 37.8% in Q1 (Bullish).

**Revenue Decline:** MYRG reported a 6.7% YoY revenue drop (Bearish).

**Stake Acquisition:** Susquehanna acquired shares in MYRG (Bullish).

**Consensus Price Target:** Analysts set a consensus price target of $137.75 (Neutral).

**EPS Forecast:** Analysts predict 0.91 EPS for the current year (Neutral).

**Net Tilt:** Mixed signals with significant bearish pressure from revenue decline and price target downgrade, offset by bullish ownership increase and stake acquisition. **NET TILT: SLIGHTLY BEARISH.**"
2024-10-05,6,"**Price Target Downgrade:** Stifel Nicolaus downgraded MYRG’s price target from $172.00 to $119.00 (Bearish).

**Institutional Ownership Increase:** Multiple institutions increased stakes: Ltd raised by 23.7%, Llc bought new shares, Marshall Wace LLP acquired 15,976 shares, and Millennium Management LLC acquired 69,886 shares (Bullish).

**Stock Price:** Opened at $104.23 (Neutral).

**Net Tilt:** Mixed signals with significant bearish downgrade but strong institutional buying interest."
2024-10-09,5,"**Analyst Ratings & Price Targets:** Goldman Sachs downgraded MYR Group to a ""sell"" rating, lowering the price target from $182.00 to $124.00. Stocknews.com also downgraded the stock from ""hold"" to ""sell."" **Bullish:** BMO Can increased its stake by 123.6% in Q2. **Neutral:** MYRG stock gained 2.9%. **Bullish:** LLC invested $619,000 in MYRG. **Net Tilt:** Bearish due to analyst downgrades and lower price targets, despite ownership increases and recent stock gains."
2024-10-11,7,"**Robert W. Baird downgraded MYR Group, lowering the target price from $170.00 to $143.00 (Bearish)**. **Capital World Investors increased holdings by 578.4% in Q1 (Bullish)**. **Swedbank AB initiated a new position in Q1 (Bullish)**. **Assenagon Asset Management S.A. purchased a new position in Q2 worth $5.16M (Bullish)**. **Trillium Asset Management LLC increased holdings by 60.3% in Q1 (Bullish)**. **AQR Capital Management sold 6,146 shares in Q1 (Bearish)**. **MYR Group is scheduled to attend the Baird Global Industrial Investor Conference in November (Neutral)**. **Net Tilt: Bullish**."
2024-10-12,7,"**Price Target Downgrades:** Stifel Nicolaus downgraded MYR Group’s price target from $172.00 to $119.00; Goldman Sachs lowered it from $182.00 to $124.00. **Bullish:** Vanguard, Quadrature Capital, Llc, and Millennium Management increased holdings. **Bearish:** Manufacturers Life Insurance Company sold 2,961 shares. **Net Tilt:** Mixed signals with significant analyst downgrades but notable institutional buying."
2024-10-15,3,"Institutional ownership trends mixed but net positive: 
- Bullish: Capital World Investors increased holdings by 578.4% in Q1, indicating strong confidence.
- Bearish: Handelsbanken Fonder AB sold 58,001 shares in Q2, signaling some uncertainty.
- Bullish: Assenagon Asset Management S.A. initiated a new position in Q2, suggesting fresh interest.

**Net Tilt:** Bullish due to significant增持和新进机构的积极信号。"
2024-10-16,1,"**Earnings Announcement:** Myr Group Inc. released Q3 2024 earnings. No EPS or revenue figures provided. **Direction:** Neutral. **Evidence:** Lack of specific financial details prevents assessment of performance relative to expectations.

**Analyst Actions:** No upgrades, downgrades, or new price targets announced. **Direction:** Neutral. **Evidence:** Absence of analyst adjustments indicates no immediate change in sentiment.

**Catalysts:** None reported. **Direction:** Neutral. **Evidence:** No product launches, legal issues, supply chain disruptions, or other significant events impacting the stock.

**Net Tilt:** Neutral. **Evidence:** Insufficient data to determine bullish or bearish direction."
2024-10-19,4,"**Ownership Changes:** Swedbank AB and Assenagon Asset Management S.A. increased stakes in MYR Group, purchasing new positions worth $51.45M and $5.16M respectively (bullish). Truist Financial Corp sold 260 shares (bearish). **Net Tilt:** Bullish due to significant inflows outweighing the small outflow.

**Stock Price:** Opened at $123.75 on Friday (neutral).

**Net Signal:** Mixed but slightly bullish due to substantial new investments."
2024-10-20,2,"**Earnings Update:** Myr Group reported EPS of $0.64, indicating **bullish** momentum as net income grew. This positive earnings performance supports the stock’s recent gains.

**Stock Performance:** MYRG’s stock has seen a **bullish** trend with recent increases, reflecting investor confidence in the company’s financial health.

**Net Tilt:** Bullish, driven by strong earnings and stock price appreciation."
2024-10-22,10,"**Net Tilt: Bearish**

**Analyst Actions & Price Targets:**
- **Bearish:** Stifel Nicolaus downgraded MYR Group’s target price from $172.00 to $119.00.
- **Bearish:** Robert W. Baird reduced their price target from $170.00 to $143.00.

**Ownership Changes:**
- **Bullish:** Multiple institutional investors increased holdings or initiated positions in MYR Group, including Millennium Management LLC (+68.9%), Vanguard Group Inc. (+0.4%), Capital World Investors (+578.4%), Swedbank AB, Sg Americas Securities LLC (+656.4%), and Healthcare of Ontario Pension Plan Trust Fund.

**Price Movement:**
- **Neutral-Bearish:** MYR Group’s stock traded down 0.1%.

**Earnings Estimate:**
- **Neutral:** Analysts expect EPS of 0.91 for the current fiscal year."
2024-10-23,1,"MYRG is set to attend the Stephens Annual Investment Conference in November. This event could provide insights into the company’s strategic plans and financial outlook, potentially influencing investor sentiment. **Direction:** Neutral to Bullish. **Evidence:** Attendance at such conferences often leads to increased visibility and potential upgrades based on management commentary."
2024-10-27,6,"**Price Target Downgrade:** Goldman Sachs downgraded MYRG’s price target from $182.00 to $124.00, **bearish**.

**Ownership Increases:** Multiple institutions increased holdings: Ltd by 23.7%, Llc by 21.9%, and Dekabank acquired a new position, **bullish**.

**Average Price Target:** MYRG received an average PT of $137.75 from brokerages, **neutral**.

**Earnings Estimate:** Analysts expect EPS of 0.88 for FY, **neutral**.

**Net Tilt:** Mixed signals with significant downgrade but strong institutional buying, **net neutral**."
2024-10-30,24,"**Earnings:** MYR Group reported Q3 EPS of $0.65, significantly beating consensus estimates of $0.20-$0.35 (Bullish). However, pre-tax income fell to $5.84M from $30.80M (Bearish).

**Revenue & Profitability:** Q3 revenue declined to $888.04M from $939.48M (Bearish). Gross profit dropped to $77.3M (Bearish). Net income was $10.6M (Bullish). EBITDA missed expectations at $23.57M vs. $25.81M consensus (Bearish).

**Expenses:** SG&A expenses surged to $181.5M (Bearish). Interest expense rose to $4.3M (Bearish).

**Ownership & Market Reaction:** Sg Americas Securities LLC increased its stake by 656.4% (Bullish). Allspring Global Investments Holdings LLC also bought shares (Bullish). MYR shares have lost about 19.5% (Bearish).

**Net Tilt:** Mixed signals with significant EPS beat but declining revenue and profitability metrics."
2024-10-31,8,"**Earnings:** MYR Group beat EPS expectations by $0.40, but revenue fell 5.5%. **Bullish/Evidence:** EPS beat; **Bearish/Evidence:** Revenue decline.

**Analyst Actions:** Stocknews.com downgraded MYRG to ""sell"" from ""hold""; Baird maintained ""outperform"" and raised PT to $138 from $131. **Net Tilt:** Mixed; downgrade vs. PT hike.

**Catalysts:** Upcoming conference call on Oct 31 at 10 AM ET may provide further insights. **Direction:** Neutral/Evidence: Timing of call suggests potential updates."
2024-11-01,11,"**Earnings:** Bullish. MYR Group reported Q3 EPS of $1.28, beating expectations. However, EBITDA dropped to $37.2 million.

**Ownership Increases:** Bullish. Multiple large investors increased positions: Capital World Investors (+578.4%), Swedbank AB (+$51.45M), Assenagon Asset Management (+387.9%), and Millennium Management (+68.9%).

**Stock Performance:** Bullish. Shares are up 15% over the past week and 12.4% recently.

**Net Tilt:** Bullish. Despite EBITDA decline, strong EPS beat and significant investor interest suggest positive momentum."
2024-11-02,1,"**Ownership Increase:** Bullish. Trillium Asset Management LLC increased its stake in MYR Group by 60.3% in Q1, indicating institutional confidence.

**Net Tilt:** Bullish. Institutional support is a positive signal for investor sentiment."
2024-11-04,3,"**Earnings Beat:** MYR Group reported Q3 pre-tax income of USD 18.53M vs. consensus of USD 5.84M and net profit of USD 10.65M vs. consensus of USD 4.14M, indicating **bullish** momentum.

**Analyst Action:** Goldman Sachs maintains ""Buy"" rating but no change in price target noted, showing **neutral** sentiment.

**Net Tilt:** Bullish due to strong earnings beat, offset slightly by neutral analyst action."
2024-11-05,9,"**MYRG Daily Brief (2024-11-05)**

- **Bullish**: Goldman Sachs upgraded PT to $153.00 from $124.00; Robert W. Baird raised PT to $138.00 from $131.00. Assenagon Asset Management and Millennium Management significantly increased holdings.
- **Bearish**: System Cuts reduced stock position. Q3 revenue declined 5.5% YoY. EPS beat expectations at $1.28 but analysts predict EPS of 0.88 for the current year.

**Net Tilt**: Mixed signals with slight bullish bias due to upgrades and increased ownership."
2024-11-06,10,"**Price Target Downgrade:** Stifel Nicolaus downgraded MYR Group’s target price from $172.00 to $119.00 (Bearish).

**Rating Upgrade:** Stocknews.com upgraded MYR Group from “Sell” to “Hold” (Bullish).

**Ownership Changes:** System increased position by 1.2%, Janney Montgomery Scott LLC by 0.6%, and Dekabank Deutsche Girozentrale purchased a new stake worth $116,000 (Bullish). Revenue Sells decreased holdings by 423 shares (Bearish).

**Revenue Miss:** QTR revenue was $888.00M vs. consensus $917.18M (Bearish).

**Stock Performance:** MYR Group stock up 3.8% (Bullish).

**Net Tilt:** Mixed signals with net slightly Bearish due to revenue miss and downgrade outweighing ownership increases and rating upgrade."
2024-11-07,1,"MYRG is scheduled to attend the Janney Annual Clean Energy Investment Symposium in December. This event could provide insights into the company’s strategic plans and financial outlook, potentially influencing investor sentiment. **Direction:** Neutral to Bullish. **Evidence:** Attendance at industry conferences often leads to increased visibility and potential positive coverage."
2024-11-09,9,"**Price Target Adjustments:** Stifel Nicolaus downgraded MYRG to $119.00 (bearish), while Goldman Sachs upgraded to $153.00 (bullish) and Robert W. Baird to $138.00 (bullish). **Ownership Increases:** Multiple firms increased stakes: Townsend & Associates by 5.8%, another firm by 23.7%, and Dekabank Deutsche Girozentrale initiated a new stake (bullish). **Earnings Estimate:** Analysts expect EPS of 1.16 for the current year (neutral). **Net Tilt:** Bullish due to multiple upgrades and increased ownership despite one downgrade."
2024-11-11,8,"**Analyst Ratings:** Stocknews.com upgraded MYR Group from ""sell"" to ""hold,"" positive (evidence: rating change).

**Ownership Changes:** Large institutional investors like Millennium Management, Capital World Investors, and Assenagon Asset Management significantly increased holdings, positive (evidence: substantial increases). However, New York State Teachers Retirement System reduced its stake by 42.8%, negative (evidence: significant decrease).

**Revenue Performance:** Revenue missed expectations at $888M vs. $917.18M expected, and declined 5.5% YoY, negative (evidence: below expectations and year-over-year decline).

**Net Tilt:** Mixed signals with some bullish ownership trends but bearish revenue performance."
2024-11-17,12,"**Analyst Actions & Ownership Changes:** Goldman Sachs upgraded MYR Group’s price target from $124.00 to $153.00 (Bullish). Stocknews.com upgraded MYR from “Sell” to “Hold” (Neutral). Multiple large investors increased stakes significantly (Bullish): De, Capital World Investors, Swedbank AB, Assenagon Asset Management, and Millennium Management. However, Amalgamated Bank reduced its stake slightly (Bearish).

**Revenue Performance:** Q3 revenue missed expectations at $888.00M vs. $917.18M estimate (Bearish). Revenue declined 5.5% YoY (Bearish).

**Net Tilt:** Mixed signals with significant institutional buying offsetting revenue misses and slight stake reductions. **HOLD** recommended pending further clarity."
2024-11-18,3,"**Ownership Increase:** Bullish. Llc purchased a new stake in MYR Group in Q2, and State of New Jersey Common Pension Fund D also bought shares, indicating institutional interest.

**Stock Price:** Neutral. MYRG opened at $146.81 on Monday, with no additional price movement signals provided.

**Net Tilt:** Bullish due to increased ownership stakes."
