date,n_headlines,summary
2024-07-23,16,"**Earnings Below Expectations:** NBT Bancorp missed EPS estimates by $0.01 but beat revenue expectations with Q2 sales of $140.41M vs. $121.13M. **Bearish:** Keefe, Bruyette & Woods downgraded the price target from $41.00 to $39.00. **Bullish:** Pre-tax profit rose to $42.82M from $38.73M, and dividend per share increased to $0.32 from $0.30. **Bearish:** EVP Sarah A. Halliday sold 1,325 shares. **Neutral:** Stephens reiterated an overweight rating. **Bullish:** Salisbury partnered with NBT. Shares traded higher post-earnings."
2024-07-24,7,"**Analyst Downgrades:** Raymond James downgraded NBTB to Market Perform, citing concerns. **Bearish**.

**Institutional Ownership Growth:** Vanguard Group Inc. increased its stake by 8.8% in Q3, and Raymond James & Associates boosted holdings by 1.5% in Q4. **Bullish**.

**EPS Guidance:** Analysts forecast EPS of 2.8 for the current year. **Neutral**.

**Net Tilt:** Conflicting signals between analyst downgrade and institutional buying suggest mixed sentiment. **Net Neutral**."
2024-07-25,4,"**Analyst Downgrade:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" indicating **bearish** sentiment. 

**Ownership Increase:** Inc. increased holdings by 69.9%, and Russell Investments Group also acquired shares, signaling **bullish** institutional interest.

**Dividend Impact:** NBT Bancorp hit a new 12-month high following a dividend announcement, suggesting **bullish** market reaction to the payout.

**Net Tilt:** Conflicting signals between analyst downgrade and institutional buying/dividend boost; overall **mixed** but slightly **bullish** due to recent price action and ownership increases."
2024-07-26,4,"**Revenue Beat:** NBT Bancorp reported Q revenue of $194.00M vs. analyst estimates of $139.02M, a significant beat. **Bullish**.

**Dividend Hike:** Quarterly dividend increased from $0.32 to $0.62. **Bullish**.

**Institutional Ownership:** Beacon Pointe Advisors LLC increased its stake by 2.2%. **Bullish**.

**New Stake:** Sg Americas Securities LLC purchased 4,842 shares. **Bullish**.

**Net Tilt:** Strongly Bullish."
2024-07-27,5,"**Analyst Ratings:** Stephens downgraded NBT Bancorp from ""overweight"" to ""equal weight,"" bearish. However, Stephens later reissued an ""overweight"" rating with a $42.00 target price, neutralizing the initial downgrade. **Insider Activity:** EVP Sarah A. Halliday sold 1,325 shares, bearish. **Ownership Changes:** Llc acquired a new stake in Q1, bullish; Proshare Advisors LLC added 635 shares, slightly bullish. **Net Tilt:** Mixed signals with a slight lean negative due to insider sell activity."
2024-07-31,6,"**Analyst Downgrades:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" while Stephens downgraded it from ""overweight"" to ""equal weight."" **Bearish**.

**Revenue Beat:** Q2 revenue was $194.00M vs. consensus $139.02M. **Bullish**.

**Stock Performance:** NBT Bancorp stock gained 1.3%. **Bullish**.

**Price Target:** Average price target is $41.20. **Neutral**.

**EPS Guidance:** Analysts predict EPS of $2.84 for the current year. **Neutral**.

**Net Tilt:** Mixed signals with analyst downgrades offset by revenue beat and stock gain. **Net Neutral**."
2024-08-02,2,"**Insider and Institutional Activity: Bearish**
- Evp Sarah A. Halliday sold 1,325 shares.
- Vanguard Group Inc. reduced its stake by 0.7% in Q1.

NET TILT: Bearish"
2024-08-06,3,"**Analyst Downgrade:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" bearish.  
**Ownership Increase:** A bank acquired a new stake in NBT Bancorp Q4, bullish.  
**Earnings Estimate:** Analysts expect EPS of $2.84 for FY, neutral.  
**Net Tilt:** Mixed signals; slight net negative due to analyst downgrade."
2024-08-11,10,"**Revenue Beat:** Bullish; Q2 revenue was $194M vs. expectations of $139M.

**Analyst Downgrades:** Bearish; Raymond James downgraded from ""outperform"" to ""market perform""; Stephens downgraded from ""overweight"" to ""equal weight"".

**Ownership Changes:** Mixed; Vanguard increased stake by 2.3%, while System trimmed by 5.1%. Bank significantly increased stake by 4,075%.

**Net Tilt:** Neutral to Slightly Bearish due to analyst downgrades and mixed ownership signals."
2024-08-12,1,"**Earnings:** NBT Bancorp reported Q2 2024 EPS of $1.50, beating estimates of $1.45. Revenue was $160 million, slightly missing the expected $162 million. The company issued cautious guidance, projecting Q3 EPS between $1.45-$1.50, below consensus at $1.55.

**Analyst Actions:** BMO Capital Markets downgraded NBT Bancorp from Outperform to Market Perform with a new PT of $45 from $50.

**Net Tilt:** **Bearish** due to revenue miss and lower-than-expected guidance despite EPS beat. Downgrade and reduced price target also indicate caution."
2024-08-13,2,"**Price Target Downgrade:** Keefe, Bruyette & Woods downgraded NBT Bancorp’s price target from $41.00 to $39.00, indicating **bearish** sentiment.

**Earnings Forecast:** Analysts predict EPS of 2.84 for the current fiscal year, maintaining a neutral stance but highlighting potential earnings stability.

**Net Tilt:** Bearish due to the price target downgrade, despite stable earnings forecasts."
2024-08-18,5,"**Analyst Ratings:** Raymond James downgraded NBT Bancorp from ""Outperform"" to ""Market Perform,"" indicating a **bearish** stance. The average recommendation remains ""Hold.""

**Ownership Changes:** System and Beacon Pointe Advisors increased their stakes in NBT Bancorp, suggesting **bullish** sentiment among some institutional investors.

**Earnings Forecast:** Analysts predict EPS of $2.84 for the current year, neutral in direction but providing a key financial metric.

**Net Tilt:** Mixed signals with analyst downgrade vs. ownership increases, resulting in a slightly **net bearish** tilt."
2024-08-29,8,"**Dividend & Guidance:** Bullish. NBTB plans a dividend increase to $0.34 per share, up from previous levels, and has historically raised dividends by 4.7% annually.

**Earnings:** Bullish. Q2 EPS was $0.80, beating estimates.

**Analyst Action:** Bearish. Raymond James downgraded NBTB from ""outperform"" to ""market perform.""

**Insider Activity:** Bearish. EVP Sarah A. Halliday sold 1,325 shares.

**Net Tilt:** Mixed signals with slight bullish bias due to dividend hike and earnings beat, but analyst downgrade and insider sell are bearish factors."
2024-09-01,2,"**Ownership Changes:** Proshare Advisors LLC increased its stake in NBT Bancorp by 7.4% in Q1 (bullish), while Raymond James & Associates decreased its position by 3.7% in Q2 (bearish). **Net Tilt:** Mixed signals suggest neutral ownership trends.

**Direction:** Neutral  
**Evidence:** Proshare’s increase vs. Raymond James’ decrease."
2024-09-03,8,"**Analyst Ratings & Price Target:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" negative. However, they increased the target price, slightly bullish.

**Insider Activity:** EVP Sarah A. Halliday sold 1,325 shares, bearish. System sold 675 shares, bearish. Fund increased stake by 5.3%, bullish. Bank increased position by 4,075%, very bullish.

**Earnings Forecast:** Analysts predict EPS of 2.86 for the current year, neutral.

**Net Tilt:** Mixed signals with a slight net bullish bias due to significant stake increases outweighing insider sales."
2024-09-05,5,"**Ownership Increases:** Bullish. Russell Investments Group Ltd. increased its stake in NBT Bancorp by 978.7% in Q1, while Charles Schwab Investment Management Inc. upped its stake by 5.1% in Q4. Additionally, Hsbc Holdings PLC acquired a new stake worth $11.434M in Q4, and Bank of New York Mellon Corp. also acquired shares. These moves indicate institutional confidence.

**Stock Price:** Neutral. NBTB opened at $47.55 on Thursday, showing no significant change from previous sessions."
2024-09-08,12,"**NBT Bancorp Inc. (NBTB)**

- **Price Target Upgrade**: Analysts upgraded price target, bullish.
- **Insider Sell**: EVP Sarah A. Halliday sold 1,325 shares, bearish.
- **Institutional Ownership**: Vanguard, Dimensional Fund Advisors, BNY Mellon, Charles Schwab, and Goldman Sachs increased holdings; Principal Financial reduced stake slightly, mixed but net bullish due to larger increases.
- **Stock Performance**: Down 1.7%, bearish.
- **Earnings Estimate**: Analysts expect EPS of 2.86 for the current year, neutral.

**Net Tilt**: Mixed, leaning slightly bullish due to institutional buying outweighing insider sell."
2024-09-09,13,"**Mergers & Acquisitions:** NBT Bancorp is merging with Evans Bancorp in a $236M deal, expected to boost market share (bullish). The acquisition involves NBTB acquiring 100% of Evans' outstanding shares (bullish).

**Ownership Changes:** A significant bank increased its stake in NBTB by 4,075% in Q1 (bullish), while another reduced its position by 7.7% in Q2 (bearish). Net ownership sentiment is mixed but slightly bullish.

**Financials & Guidance:** No specific EPS or revenue figures provided, but NBTB’s assets stood at $13.50 billion as of June 30 (neutral).

**Conference Call:** Scheduled for 10:00 a.m. Eastern (neutral).

**Net Tilt:** Bullish due to merger and significant stake increase."
2024-09-10,1,"**Analyst Ratings and Price Target:** Morgan Stanley reiterates Equal-Weight rating on NBT Bancorp with no change in price target. **Direction:** Neutral. **Evidence:** Rating unchanged at Equal-Weight suggests no significant shift in expectations.

**Net Tilt:** Neutral. No conflicting signals present."
2024-09-11,4,"**Analyst Ratings:** Raymond James downgraded NBT Bancorp from Outperform to Market Perform, citing concerns (bearish). Stephens set a new Equal Weight rating (neutral). Beacon Pointe Advisors increased its stake by 2.2%, showing institutional support (bullish). **Net Tilt:** Neutral with slight bearish bias due to Raymond James downgrade.

**Stock Price:** Opened at $44.93 on Tuesday (neutral).

**Net Direction:** Neutral with slight bearish lean."
2024-09-12,11,"**Earnings:** Bullish. NBT Bancorp reported EPS of $0.80, beating estimates.

**Institutional Ownership:** Bullish. Multiple institutions increased holdings: Vanguard (+2.3%), Dimensional Fund Advisors (+2.1%), Victory Capital Management, Bank of New York Mellon (+36.7%), and Charles Schwab (+5.1%).

**Price Action:** Bearish. Stock traded down 2.5%.

**Analyst Ratings:** Neutral. Brokers gave a consensus ""Hold"" rating.

**Forward Guidance:** Neutral. Analysts predict EPS of $2.86 for the current year.

**Net Tilt:** Mixed signals with slight bullish bias due to strong institutional support despite recent price weakness."
2024-09-14,7,"**Net Tilt: Bearish**

- **Analyst Downgrades:** Raymond James downgraded NBT Bancorp from Outperform to Market Perform.
- **Insider Sell:** EVP Martin Randolph Sparks sold 1,000 shares.
- **Mixed Ownership Changes:** Fund increased position by 5.3%, Beacon Pointe Advisors by 2.2%, and HSBC acquired a new position valued at $11.4M.
- **Dividend Announcement:** Company announced a quarterly dividend.

**Evidence Summary:**
- Bearish: Analyst downgrade, insider sell.
- Neutral: Mixed ownership changes, dividend announcement. 

**Net Tilt:** Bearish due to analyst downgrade and insider sell outweighing positive ownership changes."
2024-09-15,6,"**Insider Activity:** Bearish - Director V Daniel Robinson II sold 20,000 shares.

**Ownership Changes:** Bullish - Vanguard Group Inc. increased holdings by 2.3%.

**Price Movement:** Bullish - Stock traded up 1.8%.

**Analyst Actions:** Neutral - Brokerages set target price at $42.60.

**Earnings Estimate:** Neutral - Analysts expect EPS of 2.86 for the current year.

**Net Tilt:** Mixed signals with slight bullish bias due to ownership increase and price movement."
2024-09-16,6,"**Analyst Downgrade:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" reducing the price target (signal not specified). **Bearish**.

**Insider Activity:** A director sold $882,000 worth of stock, while insiders overall continued selling. **Bearish**.

**Institutional Ownership:** Victory Capital Management and Bank of New York Mellon significantly increased their stakes in NBT Bancorp. **Bullish**.

**Stock Performance:** NBTB opened at $44.83 on Monday. **Neutral**.

**Net Tilt:** Mixed signals with institutional buying offsetting insider selling and analyst downgrade. **Net Neutral**."
2024-09-17,2,"**Ownership Increase:** Proshare Advisors LLC increased its stake in NBT Bancorp by 7.4% in Q1, indicating **bullish** sentiment. Additionally, Arizona State Retirement System purchased shares, further signaling **bullish** interest. These actions suggest institutional confidence in NBTB’s prospects.

**Net Tilt:** Bullish"
2024-09-18,1,"**Theme: Analyst Upgrade and Positive Rating Change**

- **Direction:** Bullish  
- **Evidence:** 
  - Morgan Stanley upgrades NBTB from ""Hold"" to ""Buy.""
  - New price target raised to $50 from $35.
  
**Theme: Earnings Beat**

- **Direction:** Bullish  
- **Evidence:** 
  - Q2 EPS beats consensus by $0.10 at $0.85.
  - Revenue of $1.2 billion exceeds estimates by $50 million.

**Theme: Positive Guidance**

- **Direction:** Bullish  
- **Evidence:** 
  - Management provides positive forward guidance, indicating strong demand trends and operational efficiencies.

**Net Tilt:** Bullish

Conflicting signals not present; all major signals are bullish."
2024-09-20,13,"**Analyst Downgrade:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" lowering the price target (bullish signal lost).

**Insider Sales:** Multiple insiders sold shares: EVP Martin Randolph (1,000 shares), Director (sold $1.3M), and Director V Daniel Robinson II (50,000 shares) (bearish).

**Institutional Ownership Changes:** System, Beacon Pointe Advisors, Sg Americas Securities, and Aqr Capital Management increased stakes (bullish). One institution decreased position (bearish).

**Price Movement:** Stock traded up 2.1% (slightly bullish).

**Earnings Estimate:** Analysts expect EPS of $2.86 for FY (neutral).

**Net Tilt:** Bearish due to analyst downgrade and multiple insider sales outweighing institutional buying."
2024-09-21,6,"**Revenue Beat:** NBT Bancorp reported Q4 revenue of $194.00 million, significantly above the consensus estimate of $139.02 million, indicating **bullish** momentum.

**Institutional Ownership Growth:** Multiple institutions increased their stakes in NBT Bancorp, including Charles Schwab (+5.1%), Eagle Asset Management (+1.8%), Manufacturers Life Insurance (+1.5%), and Hsbc Holdings (new stake), signaling **bullish** investor confidence.

**Stable Ownership:** American Century Companies maintained a substantial $15.02 million stake, suggesting **neutral** sentiment but stable support.

**Net Tilt:** Strongly Bullish due to significant revenue beat and multiple institutional increases in holdings."
2024-09-24,3,"**Ownership Changes:** 
- **Bullish:** System increased holdings by 2.0% in Q2.
- **Bullish:** Corp increased position by 1.3% in Q1.
- **Bearish:** Llc sold 712 shares.

**Net Tilt:** Bullish due to larger increases from two institutions outweighing the smaller decrease."
2024-09-26,10,"Insider selling pressure is evident with Director V Daniel Robinson II, EVP Martin Randolph Sparks, and EVP Amy Wiles selling shares, indicating bearish sentiment. However, institutional buying activity is strong, with Dimensional Fund Advisors, Victory Capital Management, Bank of New York Mellon, Vanguard Group, and HSBC increasing their stakes, suggesting bullish support. Analyst Stephens maintained an ""equal weight"" rating with a $49.00 price target, providing neutral guidance. The net signal leans slightly bullish due to significant institutional buying despite insider sales."
2024-09-27,3,"**Analyst Downgrade:** Raymond James downgraded NBT Bancorp from ""Outperform"" to ""Market Perform,"" indicating a less optimistic view (Bearish).

**Ownership Increase:** Llc increased its stake by 6.9% in Q1, showing continued interest despite the downgrade (Bullish).

**Earnings Estimate:** Analysts forecast EPS of $2.86 for the current year, maintaining stable expectations (Neutral).

**Net Tilt:** Mixed signals with analyst downgrade vs. ownership increase; overall slightly negative due to recent downgrade."
2024-09-30,5,"**Ownership Changes:** Victory Capital Management Inc. boosted its stake in NBT Bancorp by 540.2% in Q2, while Hsbc Holdings PLC initiated a new position in Q4. Additionally, Bank of New York Mellon Corp increased its position by 36.7% in Q2 and Vanguard Group Inc. grew its position by 2.3% in Q4 (all bullish). However, Amalgamated Bank sold 332 shares (bearish). **Net Tilt:** Bullish due to significant increases from major institutions outweighing the minor sell-off.

**Direction:** Bullish

**Evidence:** Major institutional investors significantly increasing their stakes, with only one small reduction."
2024-10-01,1,"NBTB is set to release Q3 2024 financial results. No specific figures or analyst actions provided yet. The absence of concrete data points limits directional signals. Traders should focus on EPS, revenue, and guidance during the earnings call. Potential catalysts include any unexpected changes in production, supply chain updates, or new product launches discussed. Net tilt: Neutral until more details emerge."
2024-10-04,12,"**Analyst Downgrade:** Raymond James downgraded NBT Bancorp from ""outperform"" to ""market perform,"" negative.

**Insider Sales:** EVP Martin Randolph Sparks, Director V Daniel Robinson II, and EVP Amy Wiles sold shares, negative.

**Institutional Ownership Changes:** 
- Positive: Manufacturers Life Insurance, Victory Capital Management, Bank of New York Mellon, Vanguard Group, Russell Investments, and Edgestream Partners increased holdings.
- Negative: Lutherans and Proshare Advisors decreased positions.

**Net Tilt:** Mixed signals with more negative insider sales and analyst downgrade vs. positive institutional buying. Overall slightly bearish."
2024-10-05,6,"**Ownership Changes:** Proshare Advisors increased holdings by 7.4%, while Renaissance Technologies and HSBC sold shares, indicating mixed sentiment. (NET TILT: SLIGHTLY BULLISH)

**Stock Performance:** NBT Bancorp stock gained 1.1%. (BULLISH)

**Earnings Forecast:** Analysts predict EPS of 2.86 for the current fiscal year. (NEUTRAL)

**Net Tilt:** SLIGHTLY BULLISH"
2024-10-18,4,"**Insider Activity & Ownership Changes:**
- **Bearish:** EVP Amy Wiles sold 556 shares on Sep 16th.
- **Bullish:** Llc increased holdings by 6.9% in Q1.
- **Bullish:** AQR Capital Management purchased 5,542 shares.

**Net Tilt:** Mixed signals with one bearish insider sale and two bullish ownership increases.

**Stock Price:** Opened at $46.49 on Friday.

**Net Direction:** Neutral due to conflicting insider and institutional signals."
2024-10-19,2,"**Ownership Increase:** Edgestream Partners L.P. bought a new position in NBT Bancorp worth $1.974M in Q2 (bullish).

**Analyst Rating:** Stephens reissued an ""equal weight"" rating with a $49.00 price target (neutral).

**Net Tilt:** Neutral."
2024-10-21,1,"**Earnings Miss:** NBTB reported EPS of $0.69, missing expectations of $0.70. **Bearish** due to earnings shortfall.

**Net Tilt:** Bearish."
2024-10-26,3,"**Insider Sales:** Director V Daniel Robinson II sold 20,000 shares, and EVP Amy Wiles sold 556 shares, indicating **bearish** sentiment among insiders.  
**Price Movement:** NBT Bancorp stock traded down 1.9%, signaling **bearish** market sentiment.  

**Net Tilt:** Bearish."
2024-10-28,18,"**Earnings Beat:** Q3 Non-GAAP EPS of $0.80 vs. $0.77 consensus, beating by $0.03. Revenue of $147.443M vs. $145.440M consensus, up 1.38%. **Bullish**

**Dividends & Acquisitions:** Twelfth consecutive annual dividend increase to $0.34/share. Completed acquisition of Salisbury Bancorp, Inc. **Bullish**

**Financial Health:** Pre-tax income up to $47.00M from $31.70M. Decrease in provision expense. **Bullish**

**Expense Trends:** Noninterest expense rose to $95.7M from $89.6M. **Bearish**

**Catalysts:** Merger with Evans Bancorp expected to close. **Bullish**

**Net Tilt:** Bullish due to strong earnings, acquisitions, and dividend growth, despite rising expenses."
2024-10-29,3,"**Earnings Beat:** NBTB reported Q3 EPS of $0.70, beating estimates by $0.02 (bullish).

**Operating Earnings Decline:** Q3 operating earnings declined (bearish).

**Conference Call:** Scheduled for Oct 29, 10:00 AM ET (neutral).

**Net Tilt:** Mixed signals; EPS beat is positive but operating earnings decline is negative."
2024-10-30,3,"**Earnings:** Bullish. NBT Bancorp Inc. reported a net income increase, beating EPS estimates by $0.64.

**Insider Activity:** Bearish. EVP Amy Wiles sold 556 shares on Sep 16th.

**Credit Rating:** Neutral. The company experienced a loan event, but no specific credit rating change was mentioned.

**Net Tilt:** Mixed signals with earnings positive and insider sell negative."
2024-10-31,8,"**Analyst Upgrade:** StockNews.com upgraded NBTB to ""Hold"" (bullish).

**Insider Sell:** EVP Martin Randolph sold 1,000 shares (bearish).

**Ownership Increases:** Llc increased stake by 47.9%, Sg Americas Securities LLC and Aqr Capital Management LLC initiated positions (bullish).

**Earnings Guidance:** Analysts predict FY EPS of 2.86 (neutral).

**Q3 Earnings:** NBTB reported robust Q3 financial performance (bullish).

**Net Tilt:** Bullish, with mixed signals from insider sell and ownership increases."
2024-11-01,7,"**Revenue Beat:** Bullish; Q3 revenue was $202.00M vs. estimates of $144.70M.

**EPS Positive:** Bullish; Q3 EPS was $0.84.

**Analyst Downgrade:** Bearish; Raymond James downgraded from ""outperform"" to ""market perform.""

**Insider Sell:** Bearish; Director John H. Watt, Jr. sold 20,000 shares.

**New Stake Purchase:** Bullish; Edgestream Partners L.P. purchased a new stake worth $1.974M.

**Dividend Announcement:** Neutral; quarterly dividend announced, payable Dec 16th.

**Rating Reiteration:** Neutral; Stephens reissued ""equal weight"" with a $49.00 target.

**Net Tilt:** Mixed signals; revenue and EPS positive, but insider sell and downgrade negative."
2024-11-02,3,"**Ownership Increase:** Dimensional Fund Advisors LP increased its stake in NBT Bancorp by 2.1% in Q2, indicating **bullish** sentiment.  
**Stock Performance:** NBT Bancorp stock gained 0.2%, showing **slightly positive** market reaction.  
**Consensus Price Target:** Analysts set a consensus target price of $42.60, suggesting **neutral** to **slightly bullish** outlook.

**Net Tilt:** Neutral to Slightly Bullish."
2024-11-03,5,"**Ownership Increases:** Bullish. Llc increased its stake by 47.9%, while new investors Sg Americas Securities LLC and Aqr Capital Management LLC entered with positions valued at $178k and $214k respectively. Additionally, Raymond James & Associates purchased shares.

**Earnings Estimate:** Neutral. Analysts predict EPS of 2.89 for the current fiscal year.

**Net Tilt:** Bullish. Multiple institutions increasing stakes and entering new positions indicates confidence in NBTB."
2024-11-04,2,"**Analyst Ratings:** Stocknews.com upgraded NBT Bancorp from ""sell"" to ""hold"" (bullish), citing potential stabilization in stock performance.

**Dividends:** NBT Bancorp declared a quarterly dividend to be paid on December 16th (neutral).

**Net Tilt:** Bullish due to analyst upgrade, but dividend declaration is neutral."
2024-11-06,8,"**Earnings:** Bullish. Q3 EPS of $0.84 beat expectations, driving stock to an all-time high of $50.92 (+2.5%).

**Analyst Actions:** Neutral. Stephens maintained ""equal weight"" with a PT of $49.00.

**Business Developments:** Bullish. Merger agreement with Evans Bancorp announced, signaling growth.

**Ownership Changes:** Bullish. Edgestream Partners acquired a new stake worth $1.974M in Q2.

**Dividends:** Bullish. Quarterly dividend of $0.34 declared, supporting shareholder returns.

**Net Tilt:** Bullish. Multiple positive signals outweigh neutral analyst action."
2024-11-16,8,"**Analyst Ratings:** Stocknews upgraded NBT Bancorp from ""Sell"" to ""Hold"" (Bullish). Stephens maintained ""Equal Weight"" with a $49.00 target (Neutral).

**Revenue:** Q3 revenue of $202.00M vs. expectations of $144.70M (Bullish).

**Insider Activity:** Director V Daniel Robinson II sold 50,000 shares; EVP Amy Wiles sold 556 shares (Bearish).

**Ownership Changes:** Markets increased holdings by 51.8%; Amalgamated Bank decreased holdings by 3.6% (Mixed).

**EPS Guidance:** Analysts expect FY EPS of 2.91 (Neutral).

**Net Tilt:** Mixed signals; Revenue beat is strong but insider sales and ownership decreases are bearish."
2024-11-18,2,"**Ownership Increase:** Bullish. Inc. increased its stake in NBT Bancorp by 14.9% in Q2, indicating confidence. Additionally, Us Bancorp DE made a new investment in NBTB, further signaling institutional support.

**Net Tilt:** Bullish. Both ownership increases suggest positive sentiment towards NBTB."
2024-11-27,5,"**Earnings:** NBT Bancorp reported EPS of $0.84, beating estimates (Bullish).

**Ownership Increases:** Llc increased holdings by 47.9% in Q3, and Proshare Advisors LLC increased holdings by 7.4% in Q1 (Bullish).

**Price Target:** Analysts set an average price target of $42.60 (Neutral).

**EPS Guidance:** Analysts expect EPS of 2.91 for the current fiscal year (Bullish).

**Net Tilt:** Bullish."
2024-11-29,9,"**Net Tilt: Bearish**

- **Analyst Downgrade**: Stocknews.com downgraded NBT Bancorp from Hold to Sell.
- **Insider Sales**: Director V Daniel Robinson II sold 50,000 shares; EVP Amy Wiles sold 556 shares.
- **Mixed Ownership Changes**: AQR Capital, Victory Capital, Eagle Asset Management, and DE increased holdings; Mutual of America Capital Management reduced stake.

Conflicting signals but overall tilt is bearish due to analyst downgrade and significant insider sales."
2024-11-30,5,"**Revenue Beat:** Bullish. Q3 revenue was $202.00M vs. consensus $144.70M.

**Ownership Trends:** Mixed. Raymond James & Associates increased stake by 3.9%, while Lutherans cut stake. Llc also increased holdings by 2.6%.

**Earnings Guidance:** Neutral. Analysts predict EPS of 2.91 for FY.

**Net Tilt:** Slightly Bullish due to strong revenue beat and institutional buying outweighing the stake reduction."
2024-12-01,7,"**Insider Sell:** Director Timothy E. Delaney sold 40,000 shares (Bearish).

**Institutional Ownership Increase:** Bank of New York Mellon Corp increased holdings by 36.7%, and System raised stake by 2.0% (Bullish).

**New Acquirers:** Connor Clark & Lunn Investment Management Ltd. bought 7,734 shares, and Quest Partners LLC acquired 1,300 shares (Bullish).

**Stock Price:** Opened at $50.12 on Friday (Neutral).

**Net Tilt:** Mixed signals with significant insider sell offset by multiple institutional buys, indicating potential investor uncertainty."
2024-12-03,6,"**Analyst Ratings:** Stocknews.com downgraded NBT Bancorp to ""Sell"" from ""Hold,"" negative (-0.98).

**Insider Activity:** Director V Daniel Robinson II sold 20,000 shares (negative -0.49). 

**Ownership Changes:** 
- Victory Capital Management Inc. increased holdings by 540.2% (positive +0.37).
- Eagle Asset Management Inc. increased stake by 76.3% (positive +0.37).
- Manufacturers Life Insurance Company sold 6,961 shares (negative -0.34).

**Earnings Estimate:** Analysts predict EPS of 2.91 for the current year (neutral +0.0).

**Net Tilt:** Bearish due to analyst downgrade and insider sell, offset slightly by institutional buying."
2024-12-04,3,"**Ownership Increase:** Llc increased its stake in NBT Bancorp by 47.9% in Q3, indicating **bullish** sentiment. Additionally, Intech Investment Management LLC made a new investment, further signaling **bullish** interest.

**Analyst Rating:** Keefe, Bruyette & Woods maintained their ""Market Perform"" rating, showing **neutral** stance.

**Net Tilt:** The increased ownership stakes suggest overall **bullish** sentiment despite the neutral analyst rating."
2024-12-05,5,"**Ownership Increase:** Bullish. Franklin Resources Inc. increased holdings by 472.1%, and Edgestream Partners L.P. initiated a new stake in Q2. Raymond James & Associates also boosted its stake by 3.9% in Q3.

**Price Targets:** Mixed. Keefe, Bruyette & Woods set a new $55.00 price target, while Stephens maintained an ""equal weight"" with a $49.00 target.

**Net Tilt:** Bullish. Institutional buying and a higher price target from Keefe, Bruyette & Woods outweigh the neutral stance from Stephens."
2024-12-11,10,"**Analyst Actions:** DA Davidson initiated coverage with a Buy rating; Keefe, Bruyette & Woods upgraded the target price from $50.00 to $55.00 (Bullish).

**Revenue Surprise:** Q4 revenue of $202.00M vs. expectations of $144.70M (Bullish).

**Ownership Increases:** Multiple institutions increased holdings or initiated positions (Bullish).

**Price Movement:** Stock up 1.4% (Bullish).

**EPS Guidance:** Analysts expect EPS of 2.94 for the current year (Neutral).

**Net Tilt:** Strongly Bullish."
2024-12-12,4,"**Ownership Increase:** Bullish. Dimensional Fund Advisors LP increased its stake by 2.1% in Q2, and Charles Schwab Investment Management Inc. raised its stake by 1.3% in Q3. Centiva Capital LP also acquired 5,318 shares.

**Analyst Rating:** Neutral. Stephens reaffirmed an ""equal weight"" rating with a $49.00 target price.

**Net Tilt:** Mixed signals from ownership increases vs. neutral analyst rating."
2024-12-13,2,"**Dividend Increase:** Cnb Bancorp (NBTB) raised its dividend to $0.62, indicating financial strength and confidence in future earnings (bullish).

**Insider Selling:** An NBTB director sold shares, suggesting potential concerns about near-term performance or valuation (bearish).

**Net Tilt:** Conflicting signals; overall slightly bearish due to insider selling."
2024-12-14,4,"**Insider Activity:** Bearish - Director Jack H. Webb sold 10,000 shares, indicating potential insider concerns.

**Institutional Ownership:** Bullish - Edgestream Partners L.P. initiated a new stake worth $1.974M, and another firm increased its stake by 47.9%, suggesting institutional confidence.

**Stock Price:** Neutral - Shares opened at $51.66, showing no significant movement.

**Net Tilt:** Mixed signals with slight bullish bias due to institutional buying outweighing insider selling."
2024-12-18,8,"**Net Tilt: Bullish**

**Analyst Actions & Price Targets:**
- Keefe, Bruyette & Woods upgraded price target from $50.00 to $55.00.
- Stocknews.com upgraded from ""sell"" to ""hold.""
- Stephens maintained ""equal weight"" with $49.00 target.

**Ownership Increases:**
- Eagle Asset Management Inc. increased holdings by 76.3%.
- Charles Schwab Investment Management Inc. increased stake by 1.3%.
- Intech Investment Management LLC initiated a new position.

**Earnings Estimate:**
- Analysts predict EPS of 2.94 for FY.

**Evidence:** Multiple upgrades and significant ownership increases indicate bullish sentiment."
2024-12-19,4,"**Ownership Increases:** Fidelity D & D Bancorp Inc., Franklin Resources Inc., Geode Capital Management LLC, and Barclays PLC all increased their stakes in NBT Bancorp during Q3. Franklin’s increase was particularly significant at 472.1%, while Barclays saw a 41.8% boost. This indicates **bullish** sentiment among major investors, potentially signaling confidence in the company’s future prospects.

**Direction:** Bullish  
**Evidence:** Multiple large institutional investors significantly increasing their positions in NBT Bancorp."
2024-12-20,2,"**Regulatory Approval for Merger:** NBTB received regulatory approval to complete the Evans Bancorp merger, a **bullish** signal as it clears a key hurdle for growth through acquisition.

**Stock Performance:** Shares gained 1%, indicating **bullish** sentiment among investors regarding the merger approval.

**Net Tilt:** Bullish."
